puntos_historicos;fecha_afiliacion;uni;genero;nacimiento;hora_afiliacion;dia_afiliacion;puntos_gastados;shares_totales;categoria_dominante;recruitments;concursos_participados;premios_canjeados;tickets_canjeados;difference_last_and_first_share;difference_last_raffle_first_share;edad;shares_frequency;quality;quality_id;sistema_registro;densidad_videos;calidad_videos;densidad_concursos;densidad_videos_semanas_registro
120;2013-10-22;NA;F;NA;13;Martes;0;8;VIDEOJUEGOS;0;0;0;0;107;-1;38;13.375;Lost;2;Recruited;Somewhat High;Low;Low;Regular
0;2013-10-22;NA;NA;NA;14;Martes;0;1;MISC;0;0;0;0;0;-1;22;0;Not captured;1;Through video display;Somewhat Low;Somewhat High;Low;High
440;2013-10-22;Pontificia Universidad Cat;M;1989-10-02;15;Martes;0;6;VIDEOJUEGOS;0;0;0;0;0;-1;26;0;Not captured;1;Physical campaign: fair;Somewhat Low;Somewhat Low;Low;Somewhat Low
8168;2013-10-22;Universidad San Sebasti;F;1990-03-03;15;Martes;8000;25;DEPORTES;0;1;0;20;25;24;26;1;Daily, for a week;4;Facebook campaign;Regular;Regular;Regular;High
0;2013-10-22;NA;F;1968-05-14;15;Martes;0;0;NA;0;0;0;0;-1;-1;47;0;Not interested/Didn't get it;0;Through video display;High;High;High;Low
1150;2013-10-22;NA;F;NA;15;Martes;800;14;MISC;0;1;0;2;16;15;20;1.14285714285714;Lost;2;Physical campaign: fair;Somewhat High;Low;High;Somewhat Low
0;2013-10-22;Universidad Cat;M;1996-04-18;17;Martes;0;0;NA;0;0;0;0;-1;-1;19;0;Not interested/Didn't get it;0;Through video display;Somewhat High;Regular;Low;Regular
300;2013-10-22;Pontificia Universidad Cat;NA;NA;19;Martes;300;1;CINE;0;2;0;2;0;0;21;0;Not captured;1;Physical campaign: fair;Somewhat Low;Somewhat Low;Low;Low
0;2013-10-22;NA;NA;NA;19;Martes;0;0;NA;0;0;0;0;-1;-1;24;0;Not interested/Didn't get it;0;Through video display;High;Somewhat Low;High;Somewhat High
19007;2013-10-23;Pontificia Universidad Cat;M;1988-12-20;21;Martes;17800;12;DEPORTES;0;4;0;35;121;107;27;10.0833333333333;Lost;2;Normal sign in;High;Low;Regular;Low
0;2013-10-23;NA;F;NA;22;Martes;0;2;MISC;0;0;0;0;0;-1;46;0;Not captured;1;Through video display;Regular;Regular;Low;Low
623;2013-10-23;NA;NA;NA;22;Martes;200;5;MISC;0;1;0;1;2;-4;22;0.4;Lost;2;Recruited;Somewhat High;Low;Low;Low
288;2013-10-23;NA;M;NA;23;Martes;0;1;MISC;0;0;0;0;0;-1;22;0;Not captured;1;Physical campaign: fair;Low;High;Somewhat Low;Somewhat High
0;2013-10-23;NA;F;NA;23;Martes;0;1;MISC;0;0;0;0;0;-1;23;0;Not captured;1;Normal sign in;Low;Somewhat Low;Somewhat High;High
0;2013-10-23;NA;NA;NA;23;Martes;0;1;MISC;0;0;0;0;0;-1;24;0;Not captured;1;Physical campaign: fair;Regular;Somewhat Low;Low;Low
1140;2013-10-23;Pontificia Universidad Cat;F;1986-11-24;0;Miercoles;800;5;MISC;0;2;0;2;14;5;29;2.8;Lost;2;Recruited;Regular;Low;Low;High
1884;2013-10-23;Pontificia Universidad Cat;M;1988-05-16;0;Miercoles;0;5;VIDEOJUEGOS;0;0;0;0;1;-1;27;0.2;Lost;2;Recruited;Somewhat High;Low;Low;Low
0;2013-10-23;NA;NA;NA;2;Miercoles;0;1;MISC;0;0;0;0;0;-1;24;0;Not captured;1;Normal sign in;Low;Somewhat Low;Low;High
0;2013-10-23;NA;F;NA;7;Miercoles;0;0;NA;0;0;0;0;-1;-1;16;0;Not interested/Didn't get it;0;Through video display;Low;Low;Somewhat High;Low
0;2013-10-23;NA;NA;NA;7;Miercoles;0;1;MISC;0;0;0;0;0;-1;26;0;Not captured;1;Normal sign in;Low;Somewhat Low;Low;Low
0;2013-10-23;NA;NA;NA;9;Miercoles;0;2;MISC;0;0;0;0;0;-1;26;0;Not captured;1;Physical campaign: fair;Low;Somewhat Low;Low;High
1988;2013-10-23;NA;F;NA;10;Miercoles;1800;17;MISC;0;4;0;6;4;4;47;0.235294117647059;Lost;2;Recruited;Regular;Low;Regular;Somewhat Low
0;2013-10-23;NA;F;NA;10;Miercoles;0;0;NA;0;0;0;0;-1;-1;20;0;Not interested/Didn't get it;0;Through video display;Regular;Regular;Low;High
0;2013-10-23;NA;NA;NA;10;Miercoles;0;0;NA;0;0;0;0;-1;-1;28;0;Not interested/Didn't get it;0;Through video display;High;Regular;Low;High
2446;2013-10-23;Universidad Diego Portales;F;1992-05-04;12;Miercoles;2200;3;MISC;0;4;0;6;0;0;23;0;Not captured;1;Normal sign in;Somewhat Low;Low;Low;High
0;2013-10-23;NA;NA;NA;13;Miercoles;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Through video display;High;Somewhat Low;Low;Regular
0;2013-10-23;NA;F;NA;13;Miercoles;0;0;NA;0;0;0;0;-1;-1;24;0;Not interested/Didn't get it;0;Through video display;Low;Somewhat Low;Regular;Somewhat Low
0;2013-10-23;NA;NA;NA;13;Miercoles;0;0;NA;0;0;0;0;-1;-1;16;0;Not interested/Didn't get it;0;Through video display;High;Somewhat Low;Regular;Regular
0;2013-10-23;NA;NA;NA;15;Miercoles;0;2;CINE;0;0;0;0;0;-1;22;0;Not captured;1;Through video display;Low;Regular;Low;Somewhat High
0;2013-10-23;NA;M;NA;15;Miercoles;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Through video display;Regular;Somewhat Low;High;High
0;2013-10-23;NA;F;NA;15;Miercoles;0;0;NA;0;0;0;0;-1;-1;20;0;Not interested/Didn't get it;0;Physical campaign: fair;High;Regular;Low;High
2051;2013-10-23;NA;F;NA;16;Miercoles;800;4;MISC;0;2;0;2;0;0;25;0;Not captured;1;Facebook campaign;Low;Low;Low;High
0;2013-10-23;NA;F;NA;16;Miercoles;0;0;NA;0;0;0;0;-1;-1;16;0;Not interested/Didn't get it;0;Through video display;Low;Somewhat Low;High;Low
0;2013-10-23;NA;NA;NA;17;Miercoles;0;1;MISC;0;0;0;0;0;-1;44;0;Not captured;1;Through video display;Low;Low;Low;Low
210;2013-10-23;NA;NA;NA;17;Miercoles;0;2;MISC;0;0;0;0;0;-1;41;0;Not captured;1;Physical campaign: fair;Somewhat Low;Somewhat Low;Somewhat Low;Low
720;2013-10-23;Pontificia Universidad Cat;F;NA;18;Miercoles;700;2;MISC;0;2;0;2;0;0;22;0;Not captured;1;Physical campaign: flyers;Low;Somewhat Low;Low;Low
0;2013-10-23;NA;F;NA;18;Miercoles;0;0;NA;0;0;0;0;-1;-1;23;0;Not interested/Didn't get it;0;Physical campaign: fair;Somewhat High;Regular;Somewhat High;Regular
2134;2013-10-23;Universidad del Pac;F;1987-10-28;18;Miercoles;0;12;CINE;0;0;0;0;38;-1;24;3.16666666666667;Weekly, for a month;6;Facebook campaign;Low;Somewhat High;Low;Somewhat Low
32;2013-10-23;NA;NA;NA;18;Miercoles;0;1;DEPORTES;0;0;0;0;0;-1;24;0;Not captured;1;Recruited;Regular;Low;Low;Somewhat Low
0;2013-10-23;Universidad de Los Andes;F;1989-12-06;18;Miercoles;0;1;MISC;0;0;0;0;0;-1;26;0;Not captured;1;Through video display;Low;Somewhat High;Low;Low
0;2013-10-23;NA;NA;NA;19;Miercoles;0;3;MISC;0;0;0;0;0;-1;23;0;Not captured;1;Through video display;Low;Somewhat High;Low;Somewhat High
0;2013-10-23;NA;F;NA;20;Miercoles;0;0;NA;0;0;0;0;-1;-1;21;0;Not interested/Didn't get it;0;Through video display;Low;Somewhat Low;Regular;Low
0;2013-10-23;NA;F;NA;20;Miercoles;0;0;NA;0;0;0;0;-1;-1;25;0;Not interested/Didn't get it;0;Through video display;Regular;Somewhat Low;Somewhat Low;Somewhat High
35;2013-10-23;NA;NA;NA;20;Miercoles;0;3;CINE;0;0;0;0;0;-1;24;0;Not captured;1;Normal sign in;High;Somewhat Low;Low;Somewhat High
3683;2013-10-23;Universidad del Pac;F;1995-02-20;20;Miercoles;3500;19;VIDEOJUEGOS;0;4;0;11;137;132;21;7.21052631578947;Lost;2;Recruited;Somewhat High;Somewhat Low;Somewhat High;Low
315;2013-10-24;NA;F;NA;22;Miercoles;0;9;MISC;0;0;0;0;2;-1;24;0.222222222222222;Lost;2;Normal sign in;Regular;Low;Somewhat High;Somewhat High
1244;2013-10-24;Pontificia Universidad Cat;F;1994-10-06;22;Miercoles;900;2;MISC;0;2;0;2;0;-1;21;0;Not captured;1;Through video display;Low;Somewhat Low;Low;Regular
0;2013-10-24;NA;NA;NA;22;Miercoles;0;0;NA;0;0;0;0;-1;-1;25;0;Not interested/Didn't get it;0;Through video display;Somewhat High;Somewhat High;Low;Somewhat High
70;2013-10-24;NA;NA;NA;22;Miercoles;0;2;MISC;0;0;0;0;0;-1;25;0;Not captured;1;Normal sign in;Low;Somewhat Low;Somewhat Low;Low
0;2013-10-24;NA;NA;NA;10;Jueves;0;0;NA;0;0;0;0;-1;-1;31;0;Not interested/Didn't get it;0;Through video display;Somewhat High;Low;Somewhat Low;Somewhat Low
0;2013-10-24;NA;NA;NA;14;Jueves;0;2;MISC;0;0;0;0;0;-1;26;0;Not captured;1;Physical campaign: fair;Low;Regular;Low;Somewhat Low
0;2013-10-24;NA;F;NA;17;Jueves;0;1;MISC;0;0;0;0;0;-1;22;0;Not captured;1;Facebook campaign;Somewhat Low;Somewhat Low;Low;Somewhat Low
735;2013-10-24;NA;F;NA;17;Jueves;600;2;VIDEOJUEGOS;0;2;0;2;0;-4;22;0;Not captured;1;Normal sign in;Low;Low;Low;Somewhat Low
0;2013-10-24;NA;NA;NA;19;Jueves;0;0;NA;0;0;0;0;-1;-1;23;0;Not interested/Didn't get it;0;Through video display;Regular;Somewhat High;Regular;Low
1208;2013-10-25;NA;M;NA;23;Jueves;300;3;CINE;0;1;0;2;0;-43;23;0;Not captured;1;Through video display;Low;Somewhat Low;Low;High
142;2013-10-25;NA;F;NA;23;Jueves;0;4;DEPORTES;0;0;0;0;79;-1;22;19.75;Lost;2;Through video display;Somewhat Low;Low;Low;Low
0;2013-10-25;NA;M;NA;0;Viernes;0;0;NA;0;0;0;0;-1;-1;44;0;Not interested/Didn't get it;0;Through video display;Low;Somewhat Low;Low;Somewhat Low
2106;2013-10-25;Universidad Mayor;M;1986-12-21;0;Viernes;0;5;MISC;0;0;0;0;5;-1;29;1;Lost;2;Recruited;High;Low;Low;Regular
113517;2013-10-25;NA;M;1986-12-08;1;Viernes;22900;25;MISC;0;5;0;25;216;216;29;8.64;Lost;2;Recruited;Low;Low;Somewhat High;Low
0;2013-10-25;NA;NA;NA;8;Viernes;0;2;CINE;0;0;0;0;0;-1;23;0;Not captured;1;Through video display;Low;Somewhat High;Low;Low
0;2013-10-25;Universidad Diego Portales;M;1989-07-06;12;Viernes;0;1;MISC;0;0;0;0;0;-1;26;0;Not captured;1;Physical campaign: flyers;Low;Somewhat High;Somewhat Low;Somewhat High
604;2013-10-25;NA;M;1994-03-16;15;Viernes;550;8;DEPORTES;0;2;0;4;25;25;22;3.125;Lost;2;Recruited;Regular;Low;Somewhat Low;Somewhat Low
0;2013-10-25;Pontificia Universidad Cat;F;1996-03-31;15;Viernes;0;18;DEPORTES;0;0;0;0;0;-1;19;0;Not captured;1;Normal sign in;Low;Low;Low;Somewhat High
0;2013-10-25;NA;F;NA;16;Viernes;0;0;NA;0;0;0;0;-1;-1;23;0;Not interested/Didn't get it;0;Through video display;Somewhat Low;Somewhat Low;High;High
0;2013-10-25;NA;NA;NA;16;Viernes;0;0;NA;0;0;0;0;-1;-1;23;0;Not interested/Didn't get it;0;Through video display;Low;Somewhat Low;Somewhat Low;Low
0;2013-10-25;NA;NA;NA;16;Viernes;0;1;MISC;0;0;0;0;0;-1;24;0;Not captured;1;Physical campaign: fair;Low;Low;Low;Low
0;2013-10-25;NA;F;NA;17;Viernes;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Through video display;Somewhat High;Low;Low;Somewhat Low
0;2013-10-25;NA;F;NA;17;Viernes;0;0;NA;0;0;0;0;-1;-1;24;0;Not interested/Didn't get it;0;Through video display;Regular;Somewhat Low;Low;Low
866;2013-10-25;Universidad de Playa Ancha de Ciencias de la Educaci;F;1987-10-17;18;Viernes;0;6;MISC;0;0;0;0;5;-1;28;0.833333333333333;Lost;2;Recruited;High;Low;Somewhat High;Low
12191;2013-10-25;Universidad T;F;1990-11-11;18;Viernes;800;41;MISC;0;1;0;1;332;295;25;8.09756097560976;Lost;2;Physical campaign: fair;Somewhat High;Low;Low;High
0;2013-10-25;NA;F;NA;18;Viernes;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Physical campaign: fair;Low;Somewhat High;Regular;Somewhat Low
1170;2013-10-25;NA;NA;NA;20;Viernes;0;9;DEPORTES;0;0;0;0;0;-1;25;0;Not captured;1;Normal sign in;Regular;Low;Low;Somewhat High
0;2013-10-25;NA;NA;NA;20;Viernes;0;2;MISC;0;0;0;0;0;-1;24;0;Not captured;1;Through video display;Low;Low;Somewhat Low;Regular
88;2013-10-25;NA;F;NA;20;Viernes;0;2;MISC;0;0;0;0;1;-1;23;0.5;Lost;2;Recruited;Somewhat Low;Low;Somewhat Low;High
162;2013-10-26;NA;M;1996-10-05;21;Viernes;0;1;MISC;0;0;0;0;0;-1;19;0;Not captured;1;Facebook campaign;Low;High;Somewhat Low;Somewhat Low
0;2013-10-26;Universidad T;F;1994-04-02;21;Viernes;0;4;MISC;0;0;0;0;0;-1;21;0;Not captured;1;Through video display;Low;Somewhat Low;Somewhat Low;Somewhat Low
0;2013-10-26;NA;M;NA;21;Viernes;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Through video display;Somewhat High;Somewhat Low;Somewhat Low;Somewhat Low
1520;2013-10-26;NA;F;1995-10-02;22;Viernes;0;9;CINE;0;0;0;0;13;-1;20;1.44444444444444;Lost;2;Through video display;Somewhat Low;Low;Somewhat Low;Somewhat High
210;2013-10-26;NA;F;NA;22;Viernes;0;2;MISC;0;0;0;0;0;-1;22;0;Not captured;1;Physical campaign: fair;Low;Somewhat Low;Low;Somewhat Low
0;2013-10-26;Pontificia Universidad Cat;F;1995-03-08;22;Viernes;0;0;NA;0;0;0;0;-1;-1;21;0;Not interested/Didn't get it;0;Facebook campaign;Low;Low;Low;Somewhat Low
181;2013-10-26;NA;F;1996-11-07;22;Viernes;0;2;MISC;0;0;0;0;0;-1;19;0;Not captured;1;Physical campaign: fair;Low;Somewhat Low;Low;Low
0;2013-10-26;NA;F;NA;0;Sabado;0;0;NA;0;0;0;0;-1;-1;20;0;Not interested/Didn't get it;0;Through video display;Somewhat High;Somewhat Low;High;Regular
0;2013-10-26;NA;NA;NA;0;Sabado;0;0;NA;0;0;0;0;-1;-1;24;0;Not interested/Didn't get it;0;Through video display;Regular;Somewhat High;Low;Somewhat Low
9630;2013-10-26;Universidad Alberto Hurtado;M;1993-01-09;0;Sabado;0;2;VIDEOJUEGOS;0;0;0;0;0;-1;23;0;Not captured;1;Facebook campaign;Low;Somewhat Low;Somewhat Low;Somewhat High
210;2013-10-26;NA;M;NA;1;Sabado;200;3;MISC;0;1;0;1;1;1;22;0.333333333333333;Lost;2;Recruited;High;Low;Somewhat High;Somewhat High
0;2013-10-26;NA;M;NA;1;Sabado;0;0;NA;0;0;0;0;-1;-1;24;0;Not interested/Didn't get it;0;Through video display;Somewhat High;Somewhat High;High;High
339;2013-10-26;NA;M;2001-02-01;2;Sabado;150;9;DEPORTES;0;1;0;1;15;11;15;1.66666666666667;Lost;2;Recruited;Somewhat High;Low;Somewhat High;High
0;2013-10-26;Universidad Diego Portales;M;1988-08-16;3;Sabado;0;1;VIDEOJUEGOS;0;0;0;0;0;-1;27;0;Not captured;1;Facebook campaign;Low;Somewhat Low;Low;Somewhat Low
0;2013-10-26;NA;F;NA;8;Sabado;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Through video display;Regular;Somewhat High;High;Low
0;2013-10-26;NA;NA;NA;10;Sabado;0;0;NA;0;0;0;0;-1;-1;25;0;Not interested/Didn't get it;0;Through video display;Somewhat Low;Regular;Low;High
0;2013-10-26;Universidad de Santiago de Chile;F;1993-06-28;11;Sabado;0;5;VIDEOJUEGOS;0;0;0;0;0;-1;22;0;Not captured;1;Physical campaign: fair;Low;Somewhat Low;Somewhat Low;Somewhat High
118;2013-10-26;Pontificia Universidad Cat;F;1994-02-22;11;Sabado;0;1;VIDEOJUEGOS;0;0;0;0;0;-1;22;0;Not captured;1;Normal sign in;Low;Low;Somewhat Low;High
815;2013-10-26;NA;NA;NA;11;Sabado;800;10;CINE;0;1;0;1;1;-1;21;0.1;Lost;2;Recruited;Somewhat High;Somewhat High;Somewhat Low;Somewhat High
0;2013-10-26;NA;NA;NA;12;Sabado;0;1;VIDEOJUEGOS;0;0;0;0;0;-1;22;0;Not captured;1;Normal sign in;Low;Somewhat Low;Low;Somewhat Low
10137;2013-10-26;Pontificia Universidad Cat;F;1990-03-05;12;Sabado;10000;52;VIAJES;0;5;0;16;34;21;25;0.653846153846154;Daily, for a month;3;Physical campaign: flyers;Regular;Regular;Somewhat Low;High
2275;2013-10-26;NA;F;1995-10-21;13;Sabado;0;9;VIDEOJUEGOS;0;0;0;0;1;-1;20;0.111111111111111;Lost;2;Through video display;Somewhat High;Low;Somewhat Low;Somewhat Low
2798;2013-10-26;Universidad Nacional Andr;M;1988-01-06;13;Sabado;2600;25;CINE;0;2;0;4;0;0;28;0;Not captured;1;Normal sign in;Somewhat Low;Regular;Low;Low
5304;2013-10-26;Pontificia Universidad Cat;F;1993-11-28;13;Sabado;5300;26;DEPORTES;0;2;0;12;20;20;27;0.769230769230769;Daily, for a week;4;Physical campaign: flyers;Regular;Regular;Regular;Regular
0;2013-10-26;NA;NA;NA;14;Sabado;0;0;NA;0;0;0;0;-1;-1;24;0;Not interested/Didn't get it;0;Through video display;Regular;Somewhat Low;Somewhat High;Low
805;2013-10-26;NA;NA;NA;14;Sabado;0;4;VIDEOJUEGOS;0;0;0;0;1;-1;22;0.25;Lost;2;Recruited;High;Low;Somewhat Low;High
0;2013-10-26;NA;NA;NA;15;Sabado;0;1;MISC;0;0;0;0;0;-1;24;0;Not captured;1;Physical campaign: fair;Low;Regular;Somewhat Low;High
0;2013-10-26;NA;NA;NA;15;Sabado;0;1;MISC;0;0;0;0;0;-1;21;0;Not captured;1;Physical campaign: fair;Low;Somewhat High;Low;High
0;2013-10-26;NA;F;NA;16;Sabado;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Through video display;Regular;High;Somewhat High;Low
354;2013-10-26;Universidad Nacional Andr;M;1991-11-14;19;Sabado;0;3;DEPORTES;0;0;0;0;0;-1;24;0;Not captured;1;Physical campaign: flyers;Low;Low;Low;Regular
0;2013-10-26;NA;NA;NA;20;Sabado;0;0;NA;0;0;0;0;-1;-1;40;0;Not interested/Didn't get it;0;Through video display;Low;Low;Low;Low
0;2013-10-26;NA;F;NA;20;Sabado;0;0;NA;0;0;0;0;-1;-1;24;0;Not interested/Didn't get it;0;Normal sign in;High;Somewhat Low;Somewhat Low;Regular
300;2013-10-26;Universidad Adolfo Ib;F;1993-02-02;20;Sabado;0;0;NA;0;0;0;0;-1;-1;23;0;Not interested/Didn't get it;0;Through video display;High;Somewhat Low;Somewhat Low;High
0;2013-10-26;NA;F;NA;20;Sabado;0;0;NA;0;0;0;0;-1;-1;24;0;Not interested/Didn't get it;0;Through video display;Somewhat High;Somewhat Low;Somewhat Low;Somewhat Low
0;2013-10-27;NA;NA;NA;21;Sabado;0;1;MISC;0;0;0;0;0;-1;43;0;Not captured;1;Through video display;Low;Somewhat Low;Low;High
0;2013-10-27;NA;F;NA;21;Sabado;0;1;MISC;0;0;0;0;0;-1;22;0;Not captured;1;Through video display;Somewhat Low;Somewhat Low;Low;Somewhat High
0;2013-10-27;NA;F;NA;21;Sabado;0;3;MISC;0;0;0;0;0;-1;23;0;Not captured;1;Physical campaign: fair;Somewhat Low;Somewhat Low;Low;Regular
0;2013-10-27;NA;NA;NA;21;Sabado;0;2;MISC;0;0;0;0;44;-1;20;22;Lost;2;Recruited;Regular;Low;Somewhat Low;High
0;2013-10-27;NA;NA;NA;21;Sabado;0;0;NA;0;0;0;0;-1;-1;24;0;Not interested/Didn't get it;0;Through video display;Regular;Somewhat Low;Somewhat Low;Low
0;2013-10-27;NA;F;1999-01-04;22;Sabado;0;2;MISC;0;0;0;0;0;-1;17;0;Not captured;1;Physical campaign: fair;Low;Somewhat High;Low;Low
0;2013-10-27;NA;NA;NA;23;Sabado;0;0;NA;0;0;0;0;-1;-1;26;0;Not interested/Didn't get it;0;Through video display;Low;Somewhat Low;Somewhat Low;High
0;2013-10-27;NA;NA;NA;0;Domingo;0;0;NA;0;0;0;0;-1;-1;24;0;Not interested/Didn't get it;0;Normal sign in;Low;Low;Somewhat Low;Somewhat Low
51277;2013-10-27;NA;M;1997-08-09;10;Domingo;28000;27;VIDEOJUEGOS;0;2;2;20;242;235;18;8.96296296296296;Lost;2;Recruited;Low;Low;Low;Somewhat Low
168;2013-10-27;NA;F;NA;10;Domingo;0;2;MISC;0;0;0;0;0;-1;37;0;Not captured;1;Facebook campaign;Low;Low;Low;Somewhat High
675;2013-10-27;NA;NA;NA;10;Domingo;0;5;DEPORTES;0;0;0;0;11;-1;42;2.2;Lost;2;Recruited;Low;Low;High;Somewhat High
174;2013-10-27;NA;NA;NA;11;Domingo;0;8;CINE;0;0;0;0;9;-1;21;1.125;Lost;2;Physical campaign: flyers;Somewhat High;Low;Low;Low
300;2013-10-27;NA;F;NA;12;Domingo;0;6;CINE;0;0;0;0;47;-1;25;7.83333333333333;Lost;2;Recruited;Somewhat High;Low;Regular;Somewhat Low
0;2013-10-27;NA;NA;NA;12;Domingo;0;0;NA;0;0;0;0;-1;-1;32;0;Not interested/Didn't get it;0;Through video display;Somewhat Low;Low;Somewhat High;Regular
354;2013-10-27;Universidad Cat;M;1992-07-08;12;Domingo;300;3;VIDEOJUEGOS;0;1;0;2;0;-5;23;0;Not captured;1;Physical campaign: flyers;Low;Somewhat Low;Low;Regular
868;2013-10-27;NA;F;NA;12;Domingo;500;4;MISC;0;1;0;1;3;0;26;0.75;Lost;2;Recruited;Somewhat High;Low;Somewhat Low;High
0;2013-10-27;NA;NA;NA;12;Domingo;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Through video display;High;Regular;Low;High
0;2013-10-27;NA;F;NA;12;Domingo;0;0;NA;0;0;0;0;-1;-1;23;0;Not interested/Didn't get it;0;Through video display;Regular;Low;Low;High
0;2013-10-27;NA;F;NA;13;Domingo;0;0;NA;0;0;0;0;-1;-1;25;0;Not interested/Didn't get it;0;Through video display;High;Somewhat Low;Regular;Somewhat Low
0;2013-10-27;NA;M;NA;13;Domingo;0;0;NA;0;0;0;0;-1;-1;21;0;Not interested/Didn't get it;0;Through video display;Low;Regular;Somewhat High;Low
0;2013-10-27;NA;F;NA;14;Domingo;0;1;VIDEOJUEGOS;0;0;0;0;0;-1;21;0;Not captured;1;Through video display;Low;Regular;Low;High
0;2013-10-27;NA;F;NA;15;Domingo;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Through video display;Low;Somewhat Low;Low;Somewhat Low
3368;2013-10-27;NA;F;1995-10-21;17;Domingo;3100;36;VIAJES;0;3;0;16;0;-19;20;0;Not captured;1;Through video display;Somewhat Low;Somewhat Low;Low;Somewhat Low
1078;2013-10-27;NA;NA;NA;17;Domingo;0;25;DEPORTES;0;0;0;0;2;-1;22;0.08;Lost;2;Recruited;Somewhat High;Low;Somewhat Low;Regular
0;2013-10-27;NA;F;NA;18;Domingo;0;5;DEPORTES;0;0;0;0;36;-1;35;7.2;Lost;2;Recruited;Regular;Somewhat High;Low;High
0;2013-10-27;NA;NA;NA;20;Domingo;0;0;NA;0;0;0;0;-1;-1;44;0;Not interested/Didn't get it;0;Through video display;Somewhat High;Somewhat Low;Somewhat Low;Somewhat High
120;2013-10-27;NA;F;NA;20;Domingo;0;2;VIAJES;0;0;0;0;136;-1;16;68;Lost;2;Normal sign in;High;Low;Somewhat Low;High
1964;2013-10-28;NA;F;NA;22;Domingo;0;3;MISC;0;0;0;0;34;-1;27;11.3333333333333;Lost;2;Recruited;Regular;Low;Somewhat High;Somewhat Low
3739;2013-10-28;NA;M;NA;23;Domingo;0;6;MISC;0;0;0;0;212;-1;22;35.3333333333333;Lost;2;Normal sign in;Regular;Low;Low;Regular
0;2013-10-28;NA;F;NA;23;Domingo;0;0;NA;0;0;0;0;-1;-1;24;0;Not interested/Didn't get it;0;Through video display;High;Low;Somewhat Low;Somewhat Low
0;2013-10-28;NA;NA;NA;0;Lunes;0;0;NA;0;0;0;0;-1;-1;45;0;Not interested/Didn't get it;0;Through video display;High;Somewhat Low;Somewhat Low;Low
1530;2013-10-28;Universidad Nacional Andr;M;1989-03-07;0;Lunes;0;8;DEPORTES;0;0;0;0;15;-1;27;1.875;Lost;2;Recruited;High;Low;High;High
0;2013-10-28;NA;NA;NA;8;Lunes;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Through video display;Somewhat Low;Somewhat High;Somewhat High;High
0;2013-10-28;NA;F;NA;11;Lunes;0;0;NA;0;0;0;0;-1;-1;25;0;Not interested/Didn't get it;0;Recruited;Regular;Somewhat Low;High;Somewhat Low
0;2013-10-28;NA;NA;NA;11;Lunes;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Through video display;Somewhat High;Low;High;Somewhat High
0;2013-10-28;NA;M;NA;12;Lunes;0;0;NA;0;0;0;0;-1;-1;24;0;Not interested/Didn't get it;0;Through video display;High;Regular;High;Low
2238;2013-10-28;Universidad Nacional Andr;M;1993-03-01;12;Lunes;1800;5;MISC;0;2;0;3;36;36;23;7.2;Lost;2;Recruited;Regular;Low;High;High
4172;2013-10-28;Universidad Santo Tom;M;1991-01-07;13;Lunes;3100;17;CINE;0;2;0;5;178;177;25;10.4705882352941;Lost;2;Recruited;Low;Low;Regular;Somewhat Low
3065;2013-10-28;Universidad de Las Am;M;1985-10-09;14;Lunes;1400;8;DEPORTES;0;1;0;1;55;-36;30;6.875;Weekly, for a month;6;Physical campaign: flyers;Low;Regular;Somewhat Low;High
0;2013-10-28;NA;M;NA;14;Lunes;0;2;VIDEOJUEGOS;0;0;0;0;0;-1;24;0;Not captured;1;Through video display;Low;Somewhat Low;Somewhat Low;Somewhat Low
0;2013-10-28;NA;NA;NA;14;Lunes;0;1;CINE;0;0;0;0;0;-1;24;0;Not captured;1;Through video display;Low;Low;Low;Regular
0;2013-10-28;NA;F;NA;14;Lunes;0;3;MISC;0;0;0;0;0;-1;24;0;Not captured;1;Facebook campaign;Low;Somewhat Low;Low;High
0;2013-10-28;NA;NA;NA;16;Lunes;0;0;NA;0;0;0;0;-1;-1;22;0;Not interested/Didn't get it;0;Normal sign in;Regular;Low;Low;High
0;2013-10-28;NA;F;NA;16;Lunes;0;0;NA;0;0;0;0;-1;-1;23;0;Not interested/Didn't get it;0;Through video display;High;Somewhat Low;Low;Somewhat High
0;2013-10-28;NA;F;NA;17;Lunes;0;1;DEPORTES;0;0;0;0;0;-1;25;0;Not captured;1;Normal sign in;Somewhat Low;Somewhat Low;Low;Somewhat Low
0;2013-10-28;NA;M;NA;20;Lunes;0;0;NA;0;0;0;0;-1;-1;24;0;Not interested/Didn't get it;0;Through video display;Low;Somewhat Low;Somewhat High;Regular
